百视通8M,#genre#
乌海都市HD,http://yrh.i234.me:8888/rtp/239.29.0.12:5000
赤峰新闻HD,http://yrh.i234.me:8888/rtp/239.29.0.13:5000
赤峰经济HD,http://yrh.i234.me:8888/rtp/239.29.0.14:5000
赤峰影视HD,http://yrh.i234.me:8888/rtp/239.29.0.15:5000
通辽新闻HD,http://yrh.i234.me:8888/rtp/239.29.0.41:5000
通辽蒙语HD,http://yrh.i234.me:8888/rtp/239.29.0.40:5000
呼伦贝尔新闻HD,http://yrh.i234.me:8888/rtp/239.29.0.19:5000
呼伦贝尔文游HD,http://yrh.i234.me:8888/rtp/239.29.0.20:5000
呼伦贝尔资讯HD,http://yrh.i234.me:8888/rtp/239.29.0.21:5000
巴彦淖尔新闻HD,http://yrh.i234.me:8888/rtp/239.29.0.25:5000
巴彦淖尔经济HD,http://yrh.i234.me:8888/rtp/239.29.0.26:5000
巴彦淖尔影视HD,http://yrh.i234.me:8888/rtp/239.29.0.27:5000
鄂尔多斯新闻HD,http://yrh.i234.me:8888/rtp/239.29.0.30:5000
鄂尔多斯生活HD,http://yrh.i234.me:8888/rtp/239.29.0.32:5000
鄂尔多斯经济HD,http://yrh.i234.me:8888/rtp/239.29.0.31:5000
锡林郭勒1HD,http://yrh.i234.me:8888/rtp/239.29.0.38:5000
锡林郭勒2HD,http://yrh.i234.me:8888/rtp/239.29.0.39:5000
苏尼特左旗HD,http://yrh.i234.me:8888/rtp/239.29.0.190:5000
苏尼特右旗HD,http://yrh.i234.me:8888/rtp/239.29.0.191:5000
乌拉特前旗HD,http://yrh.i234.me:8888/rtp/239.29.0.150:5000
乌拉特中旗HD,http://yrh.i234.me:8888/rtp/239.29.0.152:5000
乌拉特后旗785,http://yrh.i234.me:8888/rtp/239.29.0.151:5000
突泉HD,http://yrh.i234.me:8888/rtp/239.29.0.174:5000
多伦[1024*576],http://yrh.i234.me:8888/rtp/239.29.0.155:5000
杭后HD,http://yrh.i234.me:8888/rtp/239.29.0.149:5000
达茂HD,http://yrh.i234.me:8888/rtp/239.29.1.101:5000
阿尔山HD,http://yrh.i234.me:8888/rtp/239.29.1.112:5000
阿巴嘎[1024*576],http://yrh.i234.me:8888/rtp/239.29.0.184:5000
额济纳HD,http://yrh.i234.me:8888/rtp/239.29.0.177:5000
西乌旗HD,http://yrh.i234.me:8888/rtp/239.29.0.181:5000
准格尔旗HD,http://yrh.i234.me:8888/rtp/239.29.0.192:5000
扎赉特旗HD,http://yrh.i234.me:8888/rtp/239.29.0.185:5000
喀喇沁县HD,http://yrh.i234.me:8888/rtp/239.29.1.150:5000
伊金霍洛旗HD,http://yrh.i234.me:8888/rtp/239.29.1.105:5000
克什克腾旗[1024*576],http://yrh.i234.me:8888/rtp/239.29.1.110:5000
欢笑剧场HD,http://yrh.i234.me:8888/rtp/239.29.0.200:5000
全纪实HD,http://yrh.i234.me:8888/rtp/239.29.0.202:5000
法制天地HD,http://yrh.i234.me:8888/rtp/239.29.0.196:5000
游戏风云HD,http://yrh.i234.me:8888/rtp/239.29.0.197:5000
冬奥纪实HD,http://yrh.i234.me:8888/rtp/239.29.0.110:5000
金鹰纪实HD,http://yrh.i234.me:8888/rtp/239.29.0.92:5000
都市剧场HD,http://yrh.i234.me:8888/rtp/239.29.0.198:5000
金色频道HD,http://yrh.i234.me:8888/rtp/239.29.0.195:5000
时尚生活HD,http://yrh.i234.me:8888/rtp/239.29.0.201:5000
动漫秀场HD,http://yrh.i234.me:8888/rtp/239.29.0.203:5000
纪实人文HD,http://yrh.i234.me:8888/rtp/239.29.0.101:5000
综合频道HD,http://yrh.i234.me:8888/rtp/239.29.1.147:5000
同屏跨年HD,http://yrh.i234.me:8888/rtp/239.29.1.119:5000
内蒙古本地频道展示HD,http://yrh.i234.me:8888/rtp/239.29.1.117:5000
卫视频道收视排行榜TOP10HD,http://yrh.i234.me:8888/rtp/239.29.1.118:5000
全部频道收视排行榜TOP10HD,http://yrh.i234.me:8888/rtp/239.29.1.116:5000
河南卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.69:5001
广西卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.57:5001
云南卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.0.76:5000
山西卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.55:5001
陕西卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.86:5001
宁夏卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.0.80:5000
青海卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.87:5001
西藏卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.79:5001
新疆卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.59:5001
兵团卫视785,http://yrh.i234.me:8888/rtp/239.29.1.34:5001
山东教育785,http://yrh.i234.me:8888/rtp/239.29.1.96:5001
三沙卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.121:5000
延边卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.0.133:5000
农林卫视768[768*576],http://yrh.i234.me:8888/rtp/239.29.0.129:5000
IPTV3+ 720[720*576],http://yrh.i234.me:8888/rtp/239.29.1.18:5001
IPTV5+HD,http://yrh.i234.me:8888/rtp/239.29.1.10:5001
IPTV6+ 720[720*576],http://yrh.i234.me:8888/rtp/239.29.1.20:5001
IPTV8+ 720[720*576],http://yrh.i234.me:8888/rtp/239.29.1.21:5001
IPTV野外768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.25:5001
IPTV法制768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.22:5001
乌盟经济768[768*576],http://yrh.i234.me:8888/rtp/239.29.0.23:5000
乌盟新闻768[768*576],http://yrh.i234.me:8888/rtp/239.29.0.22:5000
乌盟生活768[768*576],http://yrh.i234.me:8888/rtp/239.29.0.24:5000
兴安新闻785,http://yrh.i234.me:8888/rtp/239.29.0.16:5000
兴安文化785,http://yrh.i234.me:8888/rtp/239.29.0.17:5000
兴安影视785,http://yrh.i234.me:8888/rtp/239.29.0.18:5000
通辽城市785,http://yrh.i234.me:8888/rtp/239.29.0.42:5000
阿拉善新闻785,http://yrh.i234.me:8888/rtp/239.29.0.28:5000
阿拉善经济785,http://yrh.i234.me:8888/rtp/239.29.0.29:5000
磴口785,http://yrh.i234.me:8888/rtp/239.29.0.156:5000
库伦768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.100:5000
丰镇785,http://yrh.i234.me:8888/rtp/239.29.1.103:5000
五原785,http://yrh.i234.me:8888/rtp/239.29.0.148:5000
武川785,http://yrh.i234.me:8888/rtp/239.29.0.182:5000
扎兰屯785,http://yrh.i234.me:8888/rtp/239.29.1.109:5000
翁牛特785,http://yrh.i234.me:8888/rtp/239.29.0.186:5000
托克托785,http://yrh.i234.me:8888/rtp/239.29.0.146:5000
阿右旗785,http://yrh.i234.me:8888/rtp/239.29.0.175:5000
正蓝旗785,http://yrh.i234.me:8888/rtp/239.29.0.147:5000
东乌旗785,http://yrh.i234.me:8888/rtp/239.29.0.180:5000
土左旗785[768*576],http://yrh.i234.me:8888/rtp/239.29.0.188:5000
太仆寺旗785,http://yrh.i234.me:8888/rtp/239.29.0.154:5000
科右中旗720[720*576],http://yrh.i234.me:8888/rtp/239.29.0.178:5000
正镶白旗785,http://yrh.i234.me:8888/rtp/239.29.0.153:5000
察右中旗785,http://yrh.i234.me:8888/rtp/239.29.1.106:5000
额尔古纳768[768*576],http://yrh.i234.me:8888/rtp/239.29.1.132:5000
和林格尔785,http://yrh.i234.me:8888/rtp/239.29.0.183:5000
内蒙联通组播,#genre#
CCTV-1高清,http://110.19.172.186:9000/udp/239.125.2.66:4120
CCTV-2高清,http://110.19.172.186:9000/udp/239.125.2.65:4120
CCTV-3高清,http://110.19.172.186:9000/udp/239.125.2.52:4120
CCTV-4高清,http://110.19.172.186:9000/udp/239.125.2.64:4120
CCTV-4美洲HD,http://110.19.172.186:9000/udp/239.125.2.197:4120
CCTV-4欧洲HD,http://110.19.172.186:9000/udp/239.125.2.196:4120
CCTV-5高清,http://110.19.172.186:9000/udp/239.125.2.54:4120
CCTV-5+高清,http://110.19.172.186:9000/udp/239.125.1.57:5000
CCTV-6高清,http://110.19.172.186:9000/udp/239.125.2.56:4120
CCTV-7高清,http://110.19.172.186:9000/udp/239.125.2.63:4120
CCTV-8高清,http://110.19.172.186:9000/udp/239.125.2.58:4120
CCTV-9高清,http://110.19.172.186:9000/udp/239.125.2.62:4120
CCTV-10高清,http://110.19.172.186:9000/udp/239.125.2.61:4120
CCTV-11高清,http://110.19.172.186:9000/udp/239.125.1.101:4120
CCTV-12高清,http://110.19.172.186:9000/udp/239.125.2.60:4120
CCTV-13高清,http://110.19.172.186:9000/udp/239.125.1.53:4120
CCTV-14高清,http://110.19.172.186:9000/udp/239.125.2.59:4120
CCTV-15高清,http://110.19.172.186:9000/udp/239.125.1.102:4120
CCTV-16高清,http://110.19.172.186:9000/udp/239.125.2.206:4120
CCTV-16-4K,http://110.19.172.186:9000/udp/239.125.2.218:4120
CCTV-17高清,http://110.19.172.186:9000/udp/239.125.2.204:4120
湖南卫视高清,http://110.19.172.186:9000/udp/239.125.2.67:4120
浙江卫视高清,http://110.19.172.186:9000/udp/239.125.2.68:4120
江苏卫视高清,http://110.19.172.186:9000/udp/239.125.2.69:4120
湖北卫视高清,http://110.19.172.186:9000/udp/239.125.2.74:4120
广东卫视高清,http://110.19.172.186:9000/udp/239.125.2.71:4120
安徽卫视高清,http://110.19.172.186:9000/udp/239.125.2.78:4120
北京卫视高清,http://110.19.172.186:9000/udp/239.125.2.73:4120
东南卫视高清,http://110.19.172.186:9000/udp/239.125.2.77:4120
河北卫视高清,http://110.19.172.186:9000/udp/239.125.2.70:4120
天津卫视高清,http://110.19.172.186:9000/udp/239.125.2.81:4120
四川卫视高清,http://110.19.172.186:9000/udp/239.125.2.79:4120
内蒙古卫视高清,http://110.19.172.186:9000/udp/239.125.1.59:5000
贵州卫视高清,http://110.19.172.186:9000/udp/239.125.2.80:4120
东方卫视高清,http://110.19.172.186:9000/udp/239.125.2.82:4120
辽宁卫视高清,http://110.19.172.186:9000/udp/239.125.2.72:4120
山东卫视高清,http://110.19.172.186:9000/udp/239.125.2.75:4120
吉林卫视高清,http://110.19.172.186:9000/udp/239.125.2.191:4120
黑龙江卫视高清,http://110.19.172.186:9000/udp/239.125.2.83:4120
深圳卫视高清,http://110.19.172.186:9000/udp/239.125.2.76:4120
重庆卫视高清,http://110.19.172.186:9000/udp/239.125.2.102:4130
江西卫视高清,http://110.19.172.186:9000/udp/239.125.2.101:4129
海南卫视高清,http://110.19.172.186:9000/udp/239.125.2.189:4120
甘肃卫视高清,http://110.19.172.186:9000/udp/239.125.2.190:4120
山西卫视,http://110.19.172.186:9000/udp/239.125.1.119:4130
广西卫视,http://110.19.172.186:9000/udp/239.125.1.167:4130
兵团卫视,http://110.19.172.186:9000/udp/239.125.1.135:4130
宁夏卫视,http://110.19.172.186:9000/udp/239.125.1.157:4130
云南卫视,http://110.19.172.186:9000/udp/239.125.1.160:4130
河南卫视,http://110.19.172.186:9000/udp/239.125.1.156:4130
青海卫视,http://110.19.172.186:9000/udp/239.125.1.150:4130
陕西卫视,http://110.19.172.186:9000/udp/239.125.1.155:4130
三沙卫视,http://110.19.172.186:9000/udp/239.125.1.180:4130
西藏卫视,http://110.19.172.186:9000/udp/239.125.1.117:4130
新疆卫视,http://110.19.172.186:9000/udp/239.125.1.123:4130
CGTN英文纪录HD,http://110.19.172.186:9000/udp/239.125.2.199:4120
CGTN英语HD,http://110.19.172.186:9000/udp/239.125.2.198:4120
CGTN西班牙语HD,http://110.19.172.186:9000/udp/239.125.2.200:4120
CGTN法语HD,http://110.19.172.186:9000/udp/239.125.2.201:4120
CGTN阿拉伯语HD,http://110.19.172.186:9000/udp/239.125.2.202:4120
CGTN俄语HD,http://110.19.172.186:9000/udp/239.125.2.203:4120
爱上4K,http://110.19.172.186:9000/udp/239.125.1.24:5000
IPTV5+高清,http://110.19.172.186:9000/udp/239.125.1.25:5000
金鹰纪实高清,http://110.19.172.186:9000/udp/239.125.2.106:4134
内蒙古蒙古语卫视高清,http://110.19.172.186:9000/udp/239.125.1.66:5000
内蒙古经济生活高清,http://110.19.172.186:9000/udp/239.125.1.74:4120
内蒙古文体娱乐高清,http://110.19.172.186:9000/udp/239.125.1.72:4120
内蒙古农牧频道高清,http://110.19.172.186:9000/udp/239.125.1.73:4120
内蒙古新闻综合高清,http://110.19.172.186:9000/udp/239.125.1.70:4120
内蒙古蒙语文化高清,http://110.19.172.186:9000/udp/239.125.1.71:4120
内蒙古少儿高清,http://110.19.172.186:9000/udp/239.125.1.69:4120
鄂尔多斯蒙古语综合,http://110.19.172.186:9000/udp/239.125.2.162:4151
鄂尔多斯新闻综合,http://110.19.172.186:9000/udp/239.125.2.165:4154
鄂尔多斯经济服务,http://110.19.172.186:9000/udp/239.125.2.164:4153
鄂尔多斯城市生活,http://110.19.172.186:9000/udp/239.125.2.163:4152
杭锦旗,http://110.19.172.186:9000/udp/239.125.2.212:4120
乌审旗,http://110.19.172.186:9000/udp/239.125.2.194:4120
IPTV谍战剧场,http://110.19.172.186:9000/udp/239.125.1.130:4130
IPTV野外,http://110.19.172.186:9000/udp/234.1.3.126:5000
IPTV少儿动画,http://110.19.172.186:9000/udp/239.125.1.121:4130
IPTV法治,http://110.19.172.186:9000/udp/239.125.1.56:5000
IPTV相声小品,http://110.19.172.186:9000/udp/239.125.1.30:5000
浙江电信itv,#genre#
CCTV1,http://xrhui.f3322.org:8888/udp/233.50.201.118:5140
CCTV2,http://xrhui.f3322.org:8888/udp/233.50.201.119:5140
CCTV3,http://xrhui.f3322.org:8888/udp/233.50.201.196:5140
CCTV4,http://xrhui.f3322.org:8888/udp/233.50.201.4:5140
CCTV5,http://xrhui.f3322.org:8888/udp/233.50.201.197:5140
CCTV5+,http://xrhui.f3322.org:8888/udp/233.50.201.220:5140
CCTV6,http://xrhui.f3322.org:8888/udp/233.50.201.198:5140
CCTV7,http://xrhui.f3322.org:8888/udp/233.50.201.120:5140
CCTV8,http://xrhui.f3322.org:8888/udp/233.50.201.199:5140
CCTV9,http://xrhui.f3322.org:8888/udp/233.50.201.121:5140
CCTV10,http://xrhui.f3322.org:8888/udp/233.50.201.122:5140
CCTV11,http://xrhui.f3322.org:8888/udp/233.50.201.11:5140
CCTV12,http://xrhui.f3322.org:8888/udp/233.50.201.123:5140
CCTV13,http://xrhui.f3322.org:8888/udp/233.50.201.246:5140
CCTV14,http://xrhui.f3322.org:8888/udp/233.50.201.124:5140
CCTV15,http://xrhui.f3322.org:8888/udp/233.50.201.15:5140
CCTV16 4k,http://xrhui.f3322.org:8888/udp/233.50.201.63:5140
CCTV16,http://xrhui.f3322.org:8888/udp/233.50.201.192:5140
CCTV17,http://xrhui.f3322.org:8888/udp/233.50.201.35:5140
浙江卫视,http://xrhui.f3322.org:8888/udp/233.50.201.100:5140
深圳卫视,http://xrhui.f3322.org:8888/udp/233.50.201.101:5140
广东卫视,http://xrhui.f3322.org:8888/udp/233.50.201.102:5140
湖南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.103:5140
天津卫视,http://xrhui.f3322.org:8888/udp/233.50.201.104:5140
山东卫视,http://xrhui.f3322.org:8888/udp/233.50.201.105:5140
江苏卫视,http://xrhui.f3322.org:8888/udp/233.50.201.106:5140
北京卫视,http://xrhui.f3322.org:8888/udp/233.50.201.107:5140
四川卫视,http://xrhui.f3322.org:8888/udp/233.50.201.139:5140
河北卫视,http://xrhui.f3322.org:8888/udp/233.50.201.140:5140
辽宁卫视,http://xrhui.f3322.org:8888/udp/233.50.201.141:5140
贵州卫视,http://xrhui.f3322.org:8888/udp/233.50.201.142:5140
重庆卫视,http://xrhui.f3322.org:8888/udp/233.50.201.143:5140
河南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.144:5140
江西卫视,http://xrhui.f3322.org:8888/udp/233.50.201.145:5140
东南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.146:5140
安徽卫视,http://xrhui.f3322.org:8888/udp/233.50.201.113:5140
湖北卫视,http://xrhui.f3322.org:8888/udp/233.50.201.114:5140
黑龙江卫视,http://xrhui.f3322.org:8888/udp/233.50.201.115:5140
东方卫视,http://xrhui.f3322.org:8888/udp/233.50.201.125:5140
内蒙古卫视,http://xrhui.f3322.org:8888/udp/233.50.201.148:5140
甘肃卫视,http://xrhui.f3322.org:8888/udp/233.50.201.149:5140
海南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.55:5140
青海卫视,http://xrhui.f3322.org:8888/udp/233.50.201.65:5140
西藏卫视,http://xrhui.f3322.org:8888/udp/233.50.201.70:5140
陕西卫视,http://xrhui.f3322.org:8888/udp/233.50.201.59:5140
兵团卫视,http://xrhui.f3322.org:8888/udp/233.50.201.72:5140
山西卫视,http://xrhui.f3322.org:8888/udp/233.50.201.51:5140
宁夏卫视,http://xrhui.f3322.org:8888/udp/233.50.201.57:5140
广西卫视,http://xrhui.f3322.org:8888/udp/233.50.201.49:5140
云南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.46:5140
吉林卫视,http://xrhui.f3322.org:8888/udp/233.50.201.48:5140
中国教育一套,http://xrhui.f3322.org:8888/udp/233.50.201.75:5140
中国教育四套,http://xrhui.f3322.org:8888/udp/233.50.201.172:5140
凤凰卫视中文,http://xrhui.f3322.org:8888/udp/233.50.200.191:5140
凤凰卫视资讯,http://xrhui.f3322.org:8888/udp/233.50.200.192:5140
CGTN,http://xrhui.f3322.org:8888/udp/233.50.201.126:5140
CGTN-西班牙语,http://xrhui.f3322.org:8888/udp/233.50.201.36:5140
CGTN-法语,http://xrhui.f3322.org:8888/udp/233.50.201.37:5140
CGTN-阿拉伯语,http://xrhui.f3322.org:8888/udp/233.50.201.38:5140
CGTN-俄语,http://xrhui.f3322.org:8888/udp/233.50.201.39:5140
钱江频道,http://xrhui.f3322.org:8888/udp/233.50.201.132:5140
浙江经济生活,http://xrhui.f3322.org:8888/udp/233.50.201.133:5140
浙江教育,http://xrhui.f3322.org:8888/udp/233.50.201.134:5140
浙江民生,http://xrhui.f3322.org:8888/udp/233.50.201.136:5140
浙江news,http://xrhui.f3322.org:8888/udp/233.50.201.137:5140
浙江少儿,http://xrhui.f3322.org:8888/udp/233.50.201.138:5140
杭州1综合,http://xrhui.f3322.org:8888/udp/233.50.201.173:5140
杭州2明珠,http://xrhui.f3322.org:8888/udp/233.50.201.174:5140
杭州3生活,http://xrhui.f3322.org:8888/udp/233.50.201.175:5140
杭州4影视,http://xrhui.f3322.org:8888/udp/233.50.201.176:5140
杭州5青少,http://xrhui.f3322.org:8888/udp/233.50.201.177:5140
杭州导视,http://xrhui.f3322.org:8888/rtp/233.50.201.182:5140
宁波TV1,http://xrhui.f3322.org:8888/udp/233.50.201.168:5140 
宁波TV2,http://xrhui.f3322.org:8888/udp/233.50.201.178:5140 
宁波TV3,http://xrhui.f3322.org:8888/udp/233.50.201.179:5140 
宁波TV4,http://xrhui.f3322.org:8888/udp/233.50.201.180:5140 
宁波TV5,http://xrhui.f3322.org:8888/udp/233.50.201.181:5140 
温州新闻,http://xrhui.f3322.org:8888/udp/233.50.201.87:5140 
衢州新闻,http://xrhui.f3322.org:8888/udp/233.50.201.155:5140 
绍兴新闻,http://xrhui.f3322.org:8888/udp/233.50.201.156:5140 
台州-1,http://xrhui.f3322.org:8888/udp/233.50.201.157:5140 
湖州公共,http://xrhui.f3322.org:8888/udp/233.50.201.158:5140 
金华新闻,http://xrhui.f3322.org:8888/udp/233.50.201.161:5140 
丽水新闻,http://xrhui.f3322.org:8888/udp/233.50.201.162:5140 
嘉兴新闻,http://xrhui.f3322.org:8888/udp/233.50.201.163:5140 
桐乡新闻,http://xrhui.f3322.org:8888/udp/233.50.201.169:5140
杭州导视,http://xrhui.f3322.org:8888/udp/233.50.201.182:5140
新视觉HD,http://xrhui.f3322.org:8888/udp/233.50.201.244:5140
欢笑剧场,http://xrhui.f3322.org:8888/udp/233.50.201.189:5140
都市剧场,http://xrhui.f3322.org:8888/udp/233.50.201.190:5140
YMG新闻,http://xrhui.f3322.org:8888/rtp/233.50.201.159:5140
法制天地,http://xrhui.f3322.org:8888/udp/233.50.201.191:5140
金鹰卡通,http://xrhui.f3322.org:8888/udp/233.50.201.73:5140
哈哈炫动,http://xrhui.f3322.org:8888/udp/233.50.201.74:5140
动漫秀场,http://xrhui.f3322.org:8888/udp/233.50.201.184:5140
游戏风云,http://xrhui.f3322.org:8888/udp/233.50.201.183:5140
乐游,http://xrhui.f3322.org:8888/udp/233.50.201.185:5140
金色学堂,http://xrhui.f3322.org:8888/udp/233.50.201.186:5140
生活时尚,http://xrhui.f3322.org:8888/udp/233.50.201.187:5140
茶频道,http://xrhui.f3322.org:8888/udp/233.50.201.188:5140
快乐垂钓,http://xrhui.f3322.org:8888/udp/233.50.201.109:5140
电视购物,http://xrhui.f3322.org:8888/udp/233.50.201.248:5140
家有购物,http://xrhui.f3322.org:8888/udp/233.50.201.90:5140
BesTV,http://xrhui.f3322.org:8888/udp/233.50.201.201:5140
游戏频道,http://xrhui.f3322.org:8888/udp/233.50.201.207:5140
极速汽车,http://xrhui.f3322.org:8888/udp/233.50.201.208:5140
游戏频道,http://xrhui.f3322.org:8888/udp/233.50.201.215:5140
未知频道,http://xrhui.f3322.org:8888/udp/233.50.201.224:5140
中国蓝直播,http://xrhui.f3322.org:8888/udp/233.50.201.108:5140
中国蓝直播,http://xrhui.f3322.org:8888/udp/233.50.201.193:5140
浙江之声广播,http://xrhui.f3322.org:8888/udp/233.50.201.79:5140
浙江新闻广播,http://xrhui.f3322.org:8888/udp/233.50.201.80:5140 
经济频道广播,http://xrhui.f3322.org:8888/udp/233.50.201.81:5140  
音乐调频广播,http://xrhui.f3322.org:8888/udp/233.50.201.82:5140
交通之声广播,http://xrhui.f3322.org:8888/udp/233.50.201.83:5140
旅游之声广播,http://xrhui.f3322.org:8888/udp/233.50.201.84:5140
城市之声广播,http://xrhui.f3322.org:8888/udp/233.50.201.85:5140
民生资讯广播,http://xrhui.f3322.org:8888/udp/233.50.201.86:5140
广东电信组播,#genre#
CCTV1高清,http://88994232.top:8000/udp/239.77.1.17:5146
CCTV2高清,http://88994232.top:8000/udp/239.77.1.158:5146
CCTV3高清,http://88994232.top:8000/udp/239.77.0.169:5146
CCTV4高清,http://88994232.top:8000/udp/239.77.1.163:5146
CCTV5高清,http://88994232.top:8000/udp/239.77.0.170:5146
CCTV5+高清,http://88994232.top:8000/udp/239.77.0.87:5146
CCTV6高清,http://88994232.top:8000/udp/239.77.0.171:5146
CCTV7高清,http://88994232.top:8000/udp/239.77.1.159:5146
CCTV8高清,http://88994232.top:8000/udp/239.77.0.172:5146
